Year,Week,t,Deaths,Exposure,sn52,cs52,include,Baseline,lp,up,PopCode,Sex,Age,Date,mx_b,mx_b_u,mx_b_l,mx_d
2019,21,177,202,4444.958271684912,0.5680647467311557,-0.8229838658936565,1,201.52159502360647,176,229,GRC,f,80,2019-05-26,4533.711740497789,5151.904382517296,3959.5422328517207,4544.474608159361
2019,22,178,212,4444.493764691035,0.46472317204376734,-0.8854560256532106,1,201.35432131354872,170.97500000000002,231.04999999999973,GRC,f,80,2019-06-02,4530.421955211049,5198.56731121011,3846.894810794849,4769.94706763274
2019,23,179,216,4444.008645824589,0.35460488704253657,-0.9350162426854145,1,201.18520611342862,176,232,GRC,f,80,2019-06-09,4527.111042019555,5220.511895672792,3960.388334648325,4860.476592522944
2019,24,180,227,4443.502635470424,0.23931566428755752,-0.9709418174260521,1,201.0142867393491,172,232,GRC,f,80,2019-06-16,4523.780072385805,5221.106389091601,3870.8202539817044,5108.58254449911
2019,25,181,212,4442.975454013392,0.12053668025532512,-0.9927088740980538,1,200.8416004269028,173,231,GRC,f,80,2019-06-23,4520.43011503654,5199.218460487667,3893.7869855600275,4771.57711525275
2019,26,182,208,4442.426821838342,8.572244476756641e-16,-1,1,200.66718432753177,173,230.02499999999986,GRC,f,80,2019-06-30,4517.062235917545,5177.913091763931,3894.2678616461717,4682.125521516785
2019,27,183,226,4441.856459330127,-0.1205366802553199,-0.9927088740980544,0,200.49107550494944,172,229,GRC,f,80,2019-07-07,4513.677498150972,5155.502031565768,3872.254801001363,5087.962703641326
2019,28,184,207,4441.26420497363,-0.23931566428755585,-0.9709418174260525,0,200.31331625826346,173,231,GRC,f,80,2019-07-14,4510.276961995167,5201.221754411964,3895.287287936233,4660.835078628903
2019,29,185,193,4440.650369653861,-0.35460488704253496,-0.93501624268541506,0,200.13397006617078,172,230,GRC,f,80,2019-07-21,4506.8616848070105,5179.42150032244,3873.3065132846073,4346.21021548796
2019,30,186,220,4440.015382355866,-0.46472317204376584,-0.8854560256532114,0,199.95310554674398,172,230,GRC,f,80,2019-07-28,4503.432721006681,5180.16223353628,3873.860452905392,4954.937788599919
2019,31,187,195,4439.359672064688,-0.5680647467311573,-0.8229838658936555,0,199.77079111855383,172,225,GRC,f,80,2019-08-04,4499.9911220449285,5068.298507459194,3874.432636813251,4392.525373131302
2019,32,188,231,4438.683667765374,-0.6631226582407947,-0.7485107481711015,0,199.58709499665326,171.97500000000005,226,GRC,f,80,2019-08-11,4496.537936372792,5091.599602856543,3874.459476554222,5204.245611769298
2019,33,189,244,4437.987798442966,-0.7485107481711015,-0.6631226582407947,0,199.40208518876997,173.95000000000007,230,GRC,f,80,2019-08-18,4493.0742094137495,5182.52889475482,3919.569135837397,5497.987175305113
2019,34,190,226,4437.272493082509,-0.8229838658936555,-0.5680647467311573,0,199.21582949170724,171,229,GRC,f,80,2019-08-25,4489.600983538311,5160.8279716199495,3853.7187036987393,5093.218871555059
2019,35,191,206,4436.5381806690475,-0.8854560256532097,-0.464723172043769,0,199.02839548795265,170,226,GRC,f,80,2019-09-01,4486.1192980410315,5094.061874294933,3831.8164541156575,4643.25993851662
2019,36,192,181,4435.785290187627,-0.93501624268541506,-0.35460488704253496,1,198.83985054249214,172,231,GRC,f,80,2019-09-08,4482.630189119942,5207.646107465879,3877.5546774204813,4080.4499803087624
2019,37,193,179,4435.01425062329,-0.9709418174260517,-0.23931566428755932,1,198.65026179982948,172,228,GRC,f,80,2019-09-15,4479.134689858359,5140.907945627396,3878.2288010873335,4036.0636941548414
2019,38,194,184,4434.225490961081,-0.992708874098054,-0.12053668025532342,1,198.4596961812094,172,231,GRC,f,80,2019-09-22,4475.6338302090935,5209.477967931051,3878.9186601045058,4149.54089220482
2019,39,195,196,4433.419440186046,-1,-2.6948116047670334e-15,1,198.26822038204378,170,227,GRC,f,80,2019-09-29,4472.1286369810205,5120.201304266264,3834.5119899791403,4420.966764917126
2019,40,196,211,4432.596527283229,-0.9927088740980542,0.12053668025532159,1,198.07590086953996,166,228,GRC,f,80,2019-10-06,4468.62013382802,5143.712011608304,3744.9833066972737,4760.18962477786
2019,41,197,190,4431.757181237673,-0.9709418174260529,0.23931566428755408,1,197.88280388052968,173,226,GRC,f,80,2019-10-13,4465.109341240267,5099.557370985839,3903.643474250222,4287.238497731458
2019,42,198,168,4430.901831034424,-0.9350162426854145,0.35460488704253657,1,197.68899541949685,171,231.02499999999986,GRC,f,80,2019-10-20,4461.597276537834,5213.949864153626,3859.259503388251,3791.553196311264
2019,43,199,173,4430.030905658524,-0.8854560256532089,0.4647231720437705,1,197.49454125680543,170,230,GRC,f,80,2019-10-27,4458.084953866657,5191.837368588527,3837.445011565433,3905.164629416588
2019,44,200,209,4429.144834095021,-0.8229838658936565,0.5680647467311557,1,197.29950692712399,171,228,GRC,f,80,2019-11-03,4454.573384196793,5147.720576777792,3860.7904325833442,4718.74386204631
2019,45,201,202,4428.244045328956,-0.7485107481711004,0.6631226582407961,1,197.10395772804338,170,227,GRC,f,80,2019-11-10,4451.063575322921,5126.185406141885,3838.9934759652883,4561.627542029342
2019,46,202,214,4427.328968345375,-0.6631226582407961,0.7485107481711003,0,196.90795130736348,169,225,GRC,f,80,2019-11-17,4447.556364463106,5082.070964428225,3817.1999688372002,4833.614161722846
2019,47,203,209,4426.400032129322,-0.5680647467311558,0.8229838658936564,0,196.71151548664076,167,229,GRC,f,80,2019-11-24,4444.051917106384,5173.504390425359,3772.8176122315936,4721.669945846725
2019,48,204,205,4425.457665665842,-0.4647231720437706,0.8854560256532088,0,196.514670598863,168,225,GRC,f,80,2019-12-01,4440.5502310752745,5084.219915730391,3796.217537078692,4632.289256554356
2019,49,205,218,4424.502297939979,-0.3546048870425367,0.9350162426854144,0,196.31743691483877,170,229,GRC,f,80,2019-12-08,4437.051304193988,5175.723382641726,3842.2400657165654,4927.107848977713
2019,50,206,226,4423.534357936777,-0.2393156642875611,0.9709418174260512,0,196.1198346433196,166,228,GRC,f,80,2019-12-15,4433.555134288449,5154.249555921696,3752.6553784342173,5109.036840518875
2019,51,207,229,4422.554274641281,-0.12053668025532524,0.9927088740980538,0,195.92188393112133,166,228,GRC,f,80,2019-12-22,4430.061719186314,5155.391790380987,3753.487005277385,5178.003157882657
2019,52,208,209,4421.562477038535,2.573028595742599e-15,1,0,195.723604863244,166,228.02499999999986,GRC,f,80,2019-12-29,4426.571056716932,5157.113603712459,3754.328947335901,4726.835843332549
2020,1,209,232,4420.559394113583,0.1205366802553233,0.992708874098054,0,195.52501746299265,166.97500000000002,227,GRC,f,80,2020-01-05,4423.083144711363,5135.096709757439,3777.236885954839,5248.204566800555
2020,2,210,273,4419.54545485147,0.23931566428755918,0.9709418174260517,0,195.32614169209873,163,227,GRC,f,80,2020-01-12,4419.5979810023955,5136.274811945087,3688.1620896345785,6177.105831105766
2020,3,211,294,4418.52108823724,0.35460488704253484,0.9350162426854152,0,195.12699745083836,166,226.02499999999986,GRC,f,80,2020-01-19,4416.1155634245,5115.399372014133,3756.9131545375367,6653.8100447833485
2020,4,212,245,4417.486723255939,0.4647231720437689,0.8854560256532097,0,194.9276045781545,166,226,GRC,f,80,2020-01-26,4412.635889813875,5116.031222238176,3757.79284465282,5546.140041806873
2020,5,213,298,4416.442788892608,0.5680647467311541,0.8229838658936575,0,194.72798285177475,164,226,GRC,f,80,2020-02-02,4409.158958008407,5117.240521452965,3713.3957766295853,6747.511838022052
2020,6,214,235,4415.389714132295,0.6631226582407946,0.7485107481711016,0,194.5281519883328,165,226,GRC,f,80,2020-02-09,4405.684765847699,5118.4609883164785,3736.9294826204377,5322.29350555032
2020,7,215,253,4414.327927960042,0.7485107481710991,0.6631226582407975,0,194.32813164348602,164,228,GRC,f,80,2020-02-16,4402.21331117304,5164.9991509661995,3715.174827887968,5731.3367771686335
2020,8,216,231,4413.257859360893,0.8229838658936554,0.5680647467311574,0,194.1279414120369,162,225,GRC,f,80,2020-02-23,4398.744591827443,5098.274498571525,3670.757638971498,5234.228485200099
2020,9,217,237,4412.179937319895,0.8854560256532079,0.4647231720437722,0,193.92760082805023,166,229,GRC,f,80,2020-03-01,4395.278605655605,5190.178171634184,3762.312561097269,5371.494439638872
2020,10,218,245,4411.094590822091,0.9350162426854138,0.3546048870425384,0,193.72712936497274,166,224,GRC,f,80,2020-03-08,4391.815350503922,5078.104660599748,3763.238275265885,5554.176972530975
2020,11,219,234,4410.002248852525,0.9709418174260525,0.239315664287556,0,193.52654643575192,163,221.02499999999986,GRC,f,80,2020-03-15,4388.3548242204915,5011.902206115886,3696.143239890917,5306.119743156286
2020,12,220,238,4408.90334039624,0.992708874098054,0.12053668025532353,0,193.32587139295424,161,224,GRC,f,80,2020-03-22,4384.897024655104,5080.6285079470235,3651.7017400869236,5398.167789693713
2020,13,221,249,4407.798294438284,1,-7.354414386512298e-16,0,193.12512352888393,163,227,GRC,f,80,2020-03-29,4381.441949659251,5149.963424742606,3697.9913578548226,5649.078822735281
2020,14,222,214,4406.6875399637,0.9927088740980542,-0.12053668025532148,0,192.92432207569973,163,225.02499999999986,GRC,f,80,2020-04-05,4377.98959708609,5106.443285558056,3698.9234775956616,4856.255363223751
2020,15,223,206,4405.57150595753,0.9709418174260521,-0.2393156642875574,0,192.72348620553558,164,227.02499999999986,GRC,f,80,2020-04-12,4374.539964790517,5153.133928095376,3722.5590318583513,4675.897320505002
2020,16,224,207,4404.450621404821,0.9350162426854158,-0.3546048870425331,0,192.52263503061536,160,224,GRC,f,80,2020-04-19,4371.093050629078,5085.764815057777,3632.689153612698,4699.791592486428
2020,17,225,206,4403.325315290616,0.8854560256532106,-0.46472317204376723,0,192.3217876033726,162,224,GRC,f,80,2020-04-26,4367.64885246003,5087.064524216652,3679.0377362638287,4678.282553520671
2020,18,226,200,4402.196016599961,0.8229838658936566,-0.5680647467311556,0,192.12096291656627,162,226,GRC,f,80,2020-05-03,4364.2073681432985,5133.801383395718,3679.9815226110904,4543.187064951963
2020,19,227,220,4401.063154317899,0.7485107481711029,-0.6631226582407933,0,191.9201799033993,160,224.02499999999986,GRC,f,80,2020-05-10,4360.768595540505,5090.247336719268,3635.485208682439,4998.792161938354
2020,20,228,226,4399.927157429474,0.6631226582407962,-0.7485107481711002,0,191.71945743763595,158,231,GRC,f,80,2020-05-17,4357.332532514977,5250.086915869644,3590.968539858891,5136.4486709374005
2020,21,229,207,4398.7884549197315,0.5680647467311588,-0.8229838658936544,0,191.51881433371656,159,227,GRC,f,80,2020-05-24,4353.899176931694,5160.511861990469,3614.631656636496,4705.841213356947
2020,22,230,166,4397.647475773715,0.46472317204376756,-0.8854560256532104,0,191.3182693468756,161,228,GRC,f,80,2020-05-31,4350.4685266573215,5184.590198646744,3661.048342026868,3774.745495505963
2020,23,231,191,4396.50464897647,0.3546048870425368,-0.9350162426854144,0,191.1178411732592,158,227,GRC,f,80,2020-06-07,4347.04057956023,5163.1925387101965,3593.7639696749384,4344.360241822235
2020,24,232,195,4395.36040351304,0.23931566428755777,-0.970941817426052,0,190.91754845003877,160,227,GRC,f,80,2020-06-14,4343.61533351044,5164.5366741386615,3640.202061066898,4436.496261925282
2020,25,233,210,4394.21516836847,0.12053668025532184,-0.9927088740980542,0,190.71740975552964,158,227,GRC,f,80,2020-06-21,4340.192786379671,5165.882673066348,3595.6363979933167,4779.01040239618
2020,26,234,197,4393.069372527803,1.1021457184401395e-15,-1,0,190.51744360930593,158,225,GRC,f,80,2020-06-28,4336.772936041318,5121.703777478328,3596.5742081847816,4484.336196281025
2020,27,235,233,4391.923444976086,-0.12053668025532317,-0.992708874098054,0,190.31766847231557,157,229,GRC,f,80,2020-07-05,4333.355780370434,5214.116385884475,3574.743548401146,5305.192654633548
2020,28,236,213,4390.777594563857,-0.23931566428755563,-0.9709418174260526,0,190.11809321530248,157,227,GRC,f,80,2020-07-12,4329.941317243768,5169.927082643508,3575.676440418638,4851.076954198534
2020,29,237,176,4389.6317441516285,-0.35460488704253473,-0.9350162426854152,0,189.91871430721486,156,229,GRC,f,80,2020-07-19,4326.52954453973,5216.838526491433,3553.828865208138,4009.4479504912324
2020,30,238,192,4388.485893739399,-0.4647231720437656,-0.8854560256532115,0,189.71953156253548,158,225,GRC,f,80,2020-07-26,4323.1204601384,5127.053053103904,3600.3305884018523,4375.085271981998
2020,31,239,254,4387.34004332717,-0.568064746731154,-0.8229838658936576,0,189.52054479591828,154,225,GRC,f,80,2020-08-02,4319.714061921539,5128.3920958488025,3510.0994789365136,5789.384854869315
2020,32,240,233,4386.194192914942,-0.6631226582407919,-0.748510748171104,0,189.3217538221868,157,228,GRC,f,80,2020-08-09,4316.310347772561,5198.128262726954,3579.4128826672445,5312.12230357623
2020,33,241,223,4385.048342502712,-0.7485107481711013,-0.663122658240795,0,189.12315845633552,157,227,GRC,f,80,2020-08-16,4312.909315576571,5176.681812142635,3580.3482136845537,5085.4627493736025
2020,34,242,208,4383.902492090484,-0.8229838658936574,-0.5680647467311545,0,188.92475851352822,155,228,GRC,f,80,2020-08-23,4309.510963220319,5200.845603006949,3535.6625809915663,4744.631076427392
2020,35,243,219,4382.756641678255,-0.8854560256532096,-0.4647231720437692,0,188.72655380909876,154,225,GRC,f,80,2020-08-30,4306.115288592231,5133.7552685526825,3513.77027269828,4996.855128057944
2020,36,244,215,4381.610791266025,-0.93501624268541494,-0.3546048870425352,0,188.52854415855057,154,226.02499999999986,GRC,f,80,2020-09-06,4302.72228958239,5158.491038285307,3514.6891710914183,4906.871245354902
2020,37,245,194,4380.464940853797,-0.9709418174260516,-0.23931566428755954,0,188.33072937755728,154,229,GRC,f,80,2020-09-13,4299.331964082555,5227.755571429492,3515.60855021896,4428.753628197911
2020,38,246,189,4379.319090441568,-0.992708874098054,-0.12053668025532366,0,188.1331092819604,156,224,GRC,f,80,2020-09-20,4295.944309986119,5114.950415212014,3562.1976105940817,4315.739412835137
2020,39,247,193,4378.173240029339,-1,-2.939732875531509e-15,0,187.93568368777233,154,225,GRC,f,80,2020-09-27,4292.559325188168,5139.12967040318,3517.448752187066,4408.231228390284
2020,40,248,164,4377.02738961711,-0.9927088740980542,0.12053668025532135,0,187.73845241117365,151.97500000000005,228,GRC,f,80,2020-10-04,4289.1770075854265,5209.014696614562,3472.1053005175368,3746.83513265258
2020,41,249,191,4375.881539204881,-0.970941817426053,0.23931566428755385,0,187.54141526851416,153,231,GRC,f,80,2020-10-11,4285.797355076284,5278.9363224392455,3496.438343433786,4364.834794744138
2020,42,250,200,4374.735688792653,-0.9350162426854158,0.354604887042533,0,187.34457207631198,154,227,GRC,f,80,2020-10-18,4282.420365560774,5188.8849098137825,3520.212670093932,4571.704766355756
2020,43,251,200,4373.589838380423,-0.885456025653209,0.4647231720437703,0,187.14792265125422,152,224,GRC,f,80,2020-10-25,4279.046036940598,5121.650824096232,3475.405916351014,4572.902521514493
2020,44,252,242,4372.443987968195,-0.8229838658936566,0.5680647467311555,0,186.9514668101969,151,224.02499999999986,GRC,f,80,2020-11-01,4275.674367119114,5123.564775591344,3453.446182855902,5534.662094378333
2016,1,1,331,2461.611542383809,0.12053668025532305,0.992708874098054,0,276.9130536580816,240,320,GRC,f,85,2016-01-10,11249.258824563389,12999.614053243917,9749.710539932938,13446.475786324178
2016,2,2,369,2464.229329354335,0.23931566428755774,0.970941817426052,0,276.896031969559,236,316,GRC,f,85,2016-01-17,11236.61782087911,12823.481817854865,9577.03072472705,14974.25566705204
2016,3,3,343,2466.8460011644793,0.3546048870425356,0.9350162426854148,0,276.8785737004343,239,321,GRC,f,85,2016-01-24,11223.991022128388,13012.567458547122,9688.484805584929,13904.394511780882
2016,4,4,349,2469.4617732314005,0.4647231720437685,0.8854560256532099,0,276.8607041452733,236,317,GRC,f,85,2016-01-31,11211.37841234889,12836.805308599347,9556.738337001407,14132.634235650386
2016,5,5,374,2472.0768609722536,0.5680647467311558,0.8229838658936564,0,276.8424484879069,238,318,GRC,f,85,2016-02-07,11198.779975596162,12863.677704378999,9627.53236994403,15128.979438483477
2016,6,6,331,2474.691479804198,0.6631226582407952,0.7485107481711011,0,276.82383180174344,237,320,GRC,f,85,2016-02-14,11186.195695943732,12930.904826379367,9576.9513870372175,13375.404679786157
2016,7,7,363,2477.30584514439,0.7485107481711011,0.6631226582407953,0,276.80487905007374,239.9500000000001,318,GRC,f,85,2016-02-21,11173.625557482997,12836.525640275368,9685.925557811559,14653.015117672825
2016,8,8,276,2479.9201724099858,0.8229838658936564,0.5680647467311559,0,276.7856150863793,238,319,GRC,f,85,2016-02-28,11161.06954432324,12863.317277265254,9597.083109683796,11129.390496944234
2016,9,9,248,2482.5346770181422,0.8854560256532099,0.4647231720437686,0,276.7660646546386,240,319,GRC,f,85,2016-03-06,11148.527640591585,12849.770154395663,9667.538674153477,9989.789963291925
2016,10,10,277,2485.1495743860173,0.9350162426854148,0.35460488704253557,0,276.74625238963336,242,316,GRC,f,85,2016-03-13,11135.999830433002,12715.532427382008,9737.844453881158,11146.210387293722
2016,11,11,285,2487.7650799307676,0.970941817426052,0.23931566428755804,0,276.7262028172531,242,318,GRC,f,85,2016-03-20,11123.486098010275,12782.557427361657,9727.60659566516,11456.065618861863
2016,12,12,283,2490.38140906955,0.992708874098054,0.120536680255323,0,276.7059403548007,238.97500000000002,314.02499999999986,GRC,f,85,2016-03-27,11110.986427504005,12609.514303968606,9595.919690441524,11363.721194246054
2016,13,13,305,2492.998777219522,1,-1.6081428723391245e-16,0,276.68548931129413,241,317,GRC,f,85,2016-04-03,11098.500803112529,12715.60992715587,9667.072531370868,12234.261917295082
2016,14,14,296,2495.61739979784,0.992708874098054,-0.12053668025532288,0,276.66487388777205,243,313,GRC,f,85,2016-04-10,11086.02920905198,12541.986605212598,9737.069473056426,11860.7924445461
2016,15,15,292,2498.2374922216604,0.9709418174260521,-0.2393156642875575,1,276.6441181775943,239,319.02499999999986,GRC,f,85,2016-04-17,11073.571629556209,12770.00289177046,9566.744584697566,11688.240245739287
2016,16,16,288,2500.8592699081414,0.9350162426854148,-0.35460488704253545,1,276.62324488249567,241,316,GRC,f,85,2016-04-24,11061.127997524478,12635.657024059852,9636.6877936659,11516.041844712776
2016,17,17,266,2503.48294827444,0.8854560256532099,-0.4647231720437685,1,276.60227146091904,242,311,GRC,f,85,2016-05-01,11048.698040926181,12422.692961194763,9666.532786524544,10625.19719510549
2016,18,18,294,2506.1087427377124,0.8229838658936565,-0.5680647467311557,1,276.5812139824346,240,315,GRC,f,85,2016-05-08,11036.28143766391,12569.286983767874,9576.599606680285,11731.334518183348
2016,19,19,289,2508.7368687151165,0.7485107481711013,-0.663122658240795,1,276.56008841249815,241,311,GRC,f,85,2016-05-15,11023.877867037612,12396.676745109695,9606.427960036774,11519.741412658206
2016,20,20,265,2511.3675416238075,0.6631226582407952,-0.7485107481711012,1,276.5389106127542,241,312,GRC,f,85,2016-05-22,11011.48700974087,12423.510092762692,9596.365167807078,10552.019790327286
2016,21,21,256,2514.000976880945,0.5680647467311558,-0.8229838658936564,1,276.51769634132825,239,310,GRC,f,85,2016-05-29,10999.108547857308,12330.94190697606,9506.758437958963,10182.971381244746
2016,22,22,301,2516.6373899036835,0.46472317204376906,-0.8854560256532096,1,276.49646125310704,238.97500000000002,315,GRC,f,85,2016-06-05,10986.742164857094,12516.70190007213,9495.805830380119,11960.404037846702
2016,23,23,259,2519.2769961091817,0.35460488704253584,-0.9350162426854147,1,276.4752209000108,238,315,GRC,f,85,2016-06-12,10974.387545593609,12503.587358059152,9447.154892755803,10280.72738329308
2016,24,24,274,2521.920010914596,0.23931566428755768,-0.970941817426052,1,276.45399073124753,239,312,GRC,f,85,2016-06-19,10962.04437629999,12371.526402490876,9476.906442933716,10864.737930392628
2016,25,25,374,2524.566649737084,0.12053668025532308,-0.992708874098054,1,276.43278609356275,242,311,GRC,f,85,2016-06-26,10949.712344586003,12318.94590829632,9585.803568513535,14814.423696793645
2016,26,26,302,2527.217127993801,-3.216285744678249e-16,-1,1,276.4116222314746,245,311,GRC,f,85,2016-07-03,10937.391139434878,12306.026124747079,9694.457879623906,11949.903182230282
2016,27,27,264,2529.871661101906,-0.12053668025532283,-0.992708874098054,0,276.3905142874996,240,311,GRC,f,85,2016-07-10,10925.080451200261,12293.113709354784,9486.647235514947,10435.311959066441
2016,28,28,299,2532.530373595861,-0.23931566428755743,-0.9709418174260521,0,276.3694673845376,238,312,GRC,f,85,2016-07-17,10912.77997160323,12319.694296775637,9397.715521258338,11806.37370107665
2016,29,29,267,2535.1930264793605,-0.3546048870425356,-0.9350162426854148,0,276.34844696195063,244,310,GRC,f,85,2016-07-24,10900.489393729422,12227.865758628213,9624.513693888013,10531.74244372172
2016,30,30,279,2537.8592898733996,-0.46472317204376806,-0.8854560256532101,0,276.32740868538684,238,312,GRC,f,85,2016-07-31,10888.208412026317,12293.8257942411,9377.982496889044,10993.51729677329
2016,31,31,323,2540.5288338989803,-0.5680647467311556,-0.8229838658936565,0,276.30630838664933,242,309.02499999999986,GRC,f,85,2016-08-07,10875.936722300401,12163.806050007921,9525.575808112348,12713.888371984662
2016,32,32,292,2543.2013286771,-0.663122658240795,-0.7485107481711013,0,276.2851020633965,241,309,GRC,f,85,2016-08-14,10863.674021714673,12150.040836945178,9476.24544240708,11481.591988310654
2016,33,33,271,2545.876444328757,-0.7485107481711011,-0.6631226582407952,0,276.2637458788611,244.97500000000005,311,GRC,f,85,2016-08-21,10851.42000878603,12215.832417664635,9622.422979155608,10644.66426105182
2016,34,34,273,2548.5538509749504,-0.8229838658936564,-0.5680647467311559,0,276.2421961615949,243,308,GRC,f,85,2016-08-28,10839.174383382888,12085.285146404674,9534.819125247845,10711.957288858688
2016,35,35,270,2551.2332187366806,-0.8854560256532096,-0.4647231720437691,0,276.2204094052316,240,308,GRC,f,85,2016-09-04,10826.936846722714,12072.592883237676,9407.215233691695,10583.117137903158
2016,36,36,239,2553.9142177349427,-0.9350162426854147,-0.3546048870425359,1,276.19834226827624,241,311,GRC,f,85,2016-09-11,10814.707101369895,12177.386297485935,9436.495490977846,9358.184325077615
2016,37,37,249,2556.5965180907388,-0.970941817426052,-0.23931566428755774,1,276.1759515739124,244,310,GRC,f,85,2016-09-18,10802.484851233392,12125.495666070428,9543.938524261885,9739.511035004956
2016,38,38,220,2559.279789925066,-0.992708874098054,-0.12053668025532357,1,276.1531943098318,240,311,GRC,f,85,2016-09-25,10790.269801564658,12151.8562067458,9377.638230286148,8596.168377762302
2016,39,39,233,2561.9637033589233,-1,-1.836909530733566e-16,1,276.1300276280892,244,311,GRC,f,85,2016-10-02,10778.061658955681,12139.125920958835,9523.94445245645,9094.586300911282
2016,40,40,233,2564.6479285133096,-0.992708874098054,0.1205366802553232,1,276.1064088449726,241,313,GRC,f,85,2016-10-09,10765.86013133692,12204.404219390914,9397.00133186329,9085.067677693554
2016,41,41,246,2567.332135509224,-0.9709418174260521,0.23931566428755738,1,276.0822954408988,242,311.02499999999986,GRC,f,85,2016-10-16,10753.664927975458,12114.716117099077,9426.127482800346,9581.931242846633
2016,42,42,273,2570.0159944676643,-0.9350162426854148,0.35460488704253557,1,276.0576450603299,243,310.02499999999986,GRC,f,85,2016-10-23,10741.475759473264,12063.154496601346,9455.194073620283,10622.501983943775
2016,43,43,263,2572.69917550963,-0.8854560256532101,0.464723172043768,1,276.03241551170726,243,312,GRC,f,85,2016-10-30,10729.292337765357,12127.340925438568,9445.332836158885,10222.72648522546
2016,44,44,288,2575.3813487561197,-0.822983865893657,0.5680647467311548,1,276.00656476741034,242,312,GRC,f,85,2016-11-06,10717.114376118256,12114.710706850949,9396.666638006185,11182.80988324703
2016,45,45,272,2578.062184328132,-0.7485107481711011,0.6631226582407952,1,275.9800509637338,242,311,GRC,f,85,2016-11-13,10704.941589128382,12063.324224316553,9386.895377120918,10550.560093292934
2016,46,46,267,2580.7413523466657,-0.6631226582407955,0.7485107481711007,0,275.9528324008843,244,312,GRC,f,85,2016-11-20,10692.77369272053,12089.549373721573,9454.647587141231,10345.864367896347
2016,47,47,315,2583.4185229327195,-0.5680647467311559,0.8229838658936564,0,275.9248675430001,243,312,GRC,f,85,2016-11-27,10680.61040414651,12077.021095513972,9406.141430159922,12193.146298355452
2016,48,48,291,2586.0933662072916,-0.4647231720437684,0.88545602565321,0,275.8961150181888,242.97500000000002,306.02499999999986,GRC,f,85,2016-12-04,10668.451441983785,11833.486137772723,9395.445778368856,11252.493966479418
2016,49,49,338,2588.7655522913815,-0.35460488704253595,0.9350162426854147,0,275.86653361858464,240,308.02499999999986,GRC,f,85,2016-12-11,10656.296526134174,11898.528228149482,9270.82793525161,13056.416008812683
2016,50,50,300,2591.434751305989,-0.2393156642875578,0.970941817426052,0,275.83608230042773,242,309.02499999999986,GRC,f,85,2016-12-18,10644.145377822706,11924.861308750395,9338.456230782613,11576.598633201585
2016,51,51,368,2594.1006333721093,-0.12053668025532363,0.992708874098054,0,275.8047201841597,241,312,GRC,f,85,2016-12-25,10631.99771959645,12027.289766103893,9290.310364202047,14186.0340830969
2016,52,52,374,2596.762868610745,6.432571489356498e-16,1,0,275.77240655454335,243,311,GRC,f,85,2017-01-01,10619.853275323525,11976.449746694947,9357.804786002804,14402.547283806785
2017,1,53,492,2599.4211271428926,0.12053668025532314,0.992708874098054,0,275.73910086079695,242,311,GRC,f,85,2017-01-08,10607.711770192107,11964.202212276012,9309.765065500947,18927.2909596135
2017,2,54,536,2602.0750790895518,0.23931566428755732,0.9709418174260521,0,275.7047627167487,239,312,GRC,f,85,2017-01-15,10595.572930709435,11990.4303495027,9184.977094651107,20598.94444658156
2017,3,55,475,2604.7243945717205,0.3546048870425355,0.9350162426854148,0,275.669351901014,240.97500000000005,308.02499999999986,GRC,f,85,2017-01-22,10583.436484701127,11825.627334773995,9251.458638088356,18236.0944209647
2017,4,56,427,2607.3687437103986,0.46472317204376795,0.8854560256532102,0,275.6328283571874,239,309,GRC,f,85,2017-01-29,10571.302161310332,11851.028004588243,9166.32910387246,16376.663294366279
2017,5,57,418,2610.0077966265844,0.5680647467311555,0.8229838658936566,0,275.59515219405296,241,309,GRC,f,85,2017-02-05,10559.169690997001,11839.045094017734,9233.688892097975,16015.277829447938
2017,6,58,367,2612.641223441275,0.6631226582407952,0.7485107481711011,0,275.55628368581665,240,313.02499999999986,GRC,f,85,2017-02-12,10547.038805537333,11981.170517844575,9186.106299122113,14047.087549074231
2017,7,59,341,2615.268694275472,0.7485107481711007,0.6631226582407956,0,275.51618327235593,243,309,GRC,f,85,2017-02-19,10534.90923802322,11815.229566138505,9291.58829958465,13038.813210528253
2017,8,60,325,2617.8898792501723,0.8229838658936558,0.5680647467311567,0,275.4748115594831,240,309.02499999999986,GRC,f,85,2017-02-26,10522.780722861644,11804.354432529155,9167.688904803814,12414.578725255164
2017,9,61,317,2620.504448486375,0.8854560256532099,0.46472317204376845,0,275.4321293192347,240,311.02499999999986,GRC,f,85,2017-03-05,10510.652995774404,11868.897997087945,9158.541979908714,12096.907531796094
2017,10,62,300,2623.1120721050784,0.9350162426854147,0.354604887042536,0,275.38809749017184,242.97500000000002,308,GRC,f,85,2017-03-12,10498.525793797657,11741.778144950793,9262.852418082532,11436.796894432591
2017,11,63,317,2625.7124202272826,0.970941817426052,0.23931566428755785,0,275.3426771777021,241,311,GRC,f,85,2017-03-19,10486.398855281659,11844.404497773588,9178.461363226479,12072.913909306199
2017,12,64,319,2628.305162973984,0.9927088740980539,0.12053668025532369,0,275.2958296544176,239,312,GRC,f,85,2017-03-26,10474.271919890552,11870.767686921305,9093.312426840357,12137.099013230436
2017,13,65,316,2630.889970466184,1,3.061515884555943e-16,0,275.24751636045,243,309,GRC,f,85,2017-04-02,10462.144728602128,11745.074992446238,9236.418197943158,12011.144652469293
