Country,Sex,Age,Deaths,baseline,excess,excess_lp,excess_up,last_week,last_date
Italy,f,65,2278,1732.9927187211456,545.0072812788544,316.97500000000014,789.025,16,2020-04-20
Italy,f,70,4389,3116.913873212859,1272.086126787141,900.9500000000003,1634,16,2020-04-20
Italy,f,75,7027,4429.979484160655,2597.0205158393446,2159.925,3015.025,16,2020-04-20
Italy,f,80,12449,8616.957247522701,3832.042752477299,3226.9750000000004,4469.025,16,2020-04-20
Italy,f,85,17908,12513.680231241106,5394.3197687588945,4555.975,6214,16,2020-04-20
Italy,f,90,15302,10675.949744377696,4626.050255622303,3737.875000000001,5417.049999999999,16,2020-04-20
Italy,f,95,7830,5526.601171281,2303.398828719001,1728.9500000000003,2852.0249999999996,16,2020-04-20
Italy,f,100,4123,3179.464072835968,943.5359271640319,533.9000000000005,1372.05,16,2020-04-20
Italy,f,All,75283,53051.388349251494,22231.61165074851,17346.525,27236.199999999997,16,2020-04-20
Italy,m,0,78,59.44727058394987,18.552729416050127,0,53,16,2020-04-20
Italy,m,5,13,5.353433229026349,7.646566770973651,3,13,16,2020-04-20
Italy,m,10,25,10.623030329462528,14.376969670537472,1,25,16,2020-04-20
Italy,m,15,12,7.398533975591324,4.601466024408676,0,10,16,2020-04-20
Italy,m,20,14,10.862821402726388,3.1371785972736124,0,9,16,2020-04-20
Italy,m,25,29,25.614661728044723,3.385338271955275,0,17,16,2020-04-20
Italy,m,30,107,82.48284120077247,24.517158799227538,1,66,16,2020-04-20
Italy,m,35,177,134.06132836548915,42.93867163451084,7,106.02499999999995,16,2020-04-20
Italy,m,40,371,303.6394618031045,67.36053819689552,2,163,16,2020-04-20
Italy,m,45,612,433.62821925313534,178.37178074686463,62,290.025,16,2020-04-20
Italy,m,50,1087,857.2917314306175,229.70826856938254,81,387.025,16,2020-04-20
Italy,m,55,1978,1408.9010074197145,569.0989925802854,356,799,16,2020-04-20
