Country,Sex,Age,Deaths,baseline,excess,excess_lp,excess_up,last_week,last_date
Germany,b,75,7773,7484.741151660088,288.25884833991176,72,666,15,2020-04-13
Germany,b,80,34749,33055.59793285869,1693.4020671413068,534.9250000000002,3157.1749999999993,16,2020-04-20
Germany,b,85,29056,26895.79572397958,2160.204276020422,948.9250000000006,3480.075,16,2020-04-20
Germany,b,90,22805,21754.138949606415,1050.8610503935847,211.85000000000127,2148,16,2020-04-20
Germany,b,95,8702,7688.877858256065,1013.1221417439343,343.9500000000003,1650.0749999999998,16,2020-04-20
Germany,b,Aggr,142481,133832.8282447109,8648.171755289113,2403.6000000000026,16544.55,16,2020-04-20
Iceland,b,0,8,7.982890013946257,0.017109986053743365,0,8,15,2020-04-13
Iceland,b,15,8,7.369848474796153,0.6301515252038469,0,8,15,2020-04-13
Iceland,b,30,8,7.226287596943378,0.7737124030566215,0,8,15,2020-04-13
Iceland,b,35,8,7.555343601019037,0.44465639898096343,0,8,15,2020-04-13
Iceland,b,40,10,7.634598070811942,2.3654019291880584,0,10,15,2020-04-13
Iceland,b,50,3,1.3311855062949032,1.6688144937050968,0,3,13,2020-03-30
Iceland,b,55,8,5.351555815927661,2.648444184072339,0,8,15,2020-04-13
Iceland,b,60,4,2.3147040629713986,1.6852959370286014,0,4,10,2020-03-09
Iceland,b,65,4,3.4561357503114185,0.5438642496885815,0,4,8,2020-02-24
Iceland,b,70,12,9.731257293055865,2.268742706944134,0,12,12,2020-03-23
Iceland,b,75,44,25.524951294851192,18.475048705148808,0,39,14,2020-04-06
Iceland,b,80,36,31.839613214479897,4.160386785520101,0,27,15,2020-04-13
Iceland,b,85,8,7.196291057645313,0.803708942354687,0,6,9,2020-03-02
Iceland,b,90,15,12.738830396100688,2.2611696038993117,0,11,9,2020-03-02
Iceland,b,95,10,6.376214421044447,3.6237855789555526,0,10,9,2020-03-02
Iceland,b,100,6,5.305832115235038,0.6941678847649622,0,6,10,2020-03-09
Iceland,b,Aggr,192,148.93553868543458,43.064461314565406,0,172,15,2020-04-13
Iceland,f,0,8,7.964337558441357,0.035662441558643065,0,8,15,2020-04-13
Iceland,f,35,8,7.546691291632747,0.45330870836725223,0,8,15,2020-04-13
Iceland,f,40,2,1.0000962463721093,0.9999037536278907,0,2,12,2020-03-23
Iceland,f,50,8,7.047842052590699,0.9521579474093012,0,8,15,2020-04-13
Iceland,f,60,4,2.129880795855226,1.8701192041447736,0,4,10,2020-03-09
Iceland,f,65,2,1.2079769016718167,0.7920230983281833,0,2,10,2020-03-09
Iceland,f,70,6,3.882080847275386,2.117919152724614,0,6,14,2020-04-06
Iceland,f,75,8,3.650103840044932,4.349896159955068,0,8,8,2020-02-24
Iceland,f,80,12,7.312361800079474,4.687638199920526,0,12,15,2020-04-13
Iceland,f,85,5,3.775974009014272,1.2240259909857278,0,4,8,2020-02-24
Iceland,f,90,5,4.356259288538784,0.6437407114612164,0,4,8,2020-02-24
Iceland,f,95,6,5.091231320427344,0.9087686795726566,0,6,12,2020-03-23
Iceland,f,100,4,3.0808934526859737,0.9191065473140261,0,4,12,2020-03-23
Iceland,f,Aggr,78,58.04572940463012,19.95427059536988,0,76,15,2020-04-13
Iceland,m,5,8,7.992642152179634,0.007357847820366192,0,8,15,2020-04-13
Iceland,m,30,8,6.988178748207513,1.0118212517924865,0,8,15,2020-04-13
Iceland,m,35,8,7.291405258828063,0.7085947411719369,0,8,15,2020-04-13
Iceland,m,40,8,7.931536497691428,0.06846350230857168,0,8,15,2020-04-13
Iceland,m,50,2,1.5993312125143728,0.4006687874856272,0,2,13,2020-03-30
Iceland,m,55,10,7.373272409115583,2.6267275908844168,0,10,15,2020-04-13
Iceland,m,60,9,6.410912733876964,2.5890872661230353,0,9,15,2020-04-13
Iceland,m,65,7,6.187555058809606,0.8124449411903938,0,7,13,2020-03-30
Iceland,m,70,3,2.7005829613988843,0.2994170386011157,0,3,8,2020-02-24
Iceland,m,75,30,12.330794630090995,17.669205369909005,4,30,14,2020-04-06
Iceland,m,80,10,8.329820325915133,1.670179674084868,0,10,14,2020-04-06
Iceland,m,85,12,8.470638962336421,3.5293610376635787,0,12,14,2020-04-06
Iceland,m,90,8,4.952955797014185,3.0470442029858154,0,8,14,2020-04-06
Iceland,m,95,9,7.2238420735621,1.7761579264379006,0,9,15,2020-04-13
Iceland,m,100,8,7.730797219771652,0.26920278022834787,0,8,15,2020-04-13
Iceland,m,Aggr,140,103.51426604131254,36.48573395868746,4,140,15,2020-04-13
Netherlands,b,0,9,8.996012570212196,0.00398742978780342,0,9,16,2020-04-20
Netherlands,b,20,8,6.170640228443694,1.8293597715563061,0,8,12,2020-03-23
Netherlands,b,30,24,22.56427182039545,1.4357281796045491,0,17,12,2020-03-23
Netherlands,b,35,40,37.4196856630886,2.580314336911403,0,24,12,2020-03-23
Netherlands,b,40,103,100.61209525922017,2.3879047407798346,0,50,14,2020-04-06
Netherlands,b,45,266,250.52184833479896,15.478151665201025,0,97,15,2020-04-13
Netherlands,b,50,482,436.8943070579548,45.10569294204522,0,150.02499999999995,16,2020-04-20
Netherlands,b,55,817,710.7458120878839,106.25418791211604,18,247,16,2020-04-20
Netherlands,b,60,1282,1064.4827899799925,217.51721002000755,86.97500000000014,394.025,16,2020-04-20
Netherlands,b,65,2037,1599.3222805581383,437.67771944186165,266,656,16,2020-04-20
Netherlands,b,70,3030,2234.7211143172694,795.2788856827307,574,1055,16,2020-04-20
Netherlands,b,75,3038,2080.7485709863067,957.251429013693,744,1184.0749999999998,16,2020-04-20
Netherlands,b,80,3671,2444.1504296411213,1226.8495703588787,994.9750000000001,1476,16,2020-04-20
Netherlands,b,85,4780,3331.37622074652,1448.6237792534798,1180,1778.025,16,2020-04-20
Netherlands,b,90,4467,3185.487593922816,1281.5124060771843,1009.9750000000001,1608.0749999999998,16,2020-04-20
Netherlands,b,95,2823,2119.0448653268036,703.9551346731962,489,956.05,16,2020-04-20
Netherlands,b,100,1116,864.6364690429617,251.36353095703825,101,420.025,16,2020-04-20
Netherlands,b,Aggr,27993,20497.895007543928,7495.104992456072,5463.925,10129.3,16,2020-04-20
Netherlands,f,0,9,8.993583999004972,0.00641600099502726,0,9,16,2020-04-20
Netherlands,f,25,4,2.2734831249043124,1.7265168750956874,0,4,12,2020-03-23
Netherlands,f,30,17,13.683000112756199,3.3169998872438016,0,17,15,2020-04-13
Netherlands,f,35,24,17.146006359511418,6.853993640488582,0,23.024999999999956,14,2020-04-06
Netherlands,f,40,51,41.55492510531462,9.445074894685385,0,39,15,2020-04-13
Netherlands,f,45,123,101.44701570912315,21.552984290876847,6,71,15,2020-04-13
Netherlands,f,50,195,152.13027643336702,42.86972356663297,16,102,15,2020-04-13
Netherlands,f,55,329,249.04783420165543,79.95216579834457,35,153,15,2020-04-13
Netherlands,f,60,574,436.29946809944016,137.70053190055984,69.97500000000014,245.02499999999995,16,2020-04-20
Netherlands,f,65,1006,754.2908822151727,251.70911778482733,147,407.025,16,2020-04-20
Netherlands,f,70,1639,1212.4700279066237,426.5299720933764,284,638.025,16,2020-04-20
Netherlands,f,75,1888,1310.2747901546509,577.7252098453491,398,801.025,16,2020-04-20
Netherlands,f,80,2040,1367.5758197943428,672.4241802056572,490.97500000000014,868.025,16,2020-04-20
Netherlands,f,85,2900,2022.0292340519513,877.9707659480488,664,1133.05,16,2020-04-20
Netherlands,f,90,3331,2445.052756726551,885.947243273449,657,1199,16,2020-04-20
Netherlands,f,95,2385,1828.3331481642576,556.66685183574225,356.97500000000014,826.025,16,2020-04-20
Netherlands,f,100,873,659.5922155594473,213.4077844405527,77,360.0499999999999,16,2020-04-20
Netherlands,f,Aggr,17388,12622.194467718075,4765.8055322819255,3201.925,6895.275,16,2020-04-20
Netherlands,m,0,9,8.998323444211177,0.0016765557888233085,0,9,16,2020-04-20
Netherlands,m,15,9,8.773427773989418,0.22657222601058213,0,9,16,2020-04-20
Netherlands,m,30,8,6.7281812650314725,1.2718187349685275,0,8,11,2020-03-16
Netherlands,m,35,25,23.978636644095644,1.0213633559043576,0,17,13,2020-03-30
Netherlands,m,40,33,30.382678131951913,2.6173218680480854,0,21,16,2020-04-20
Netherlands,m,45,139,128.4545614729772,10.545438527022817,0,64,16,2020-04-20
Netherlands,m,50,255,221.67721499213008,33.32278500786993,0,103.02499999999995,16,2020-04-20
Netherlands,m,55,430,353.03055398305065,76.96944601694935,5,167,16,2020-04-20
Netherlands,m,60,671,521.6613971601417,149.33860283985828,51.975000000000136,259,16,2020-04-20
Netherlands,m,65,1212,910.8481563673347,301.15184363266536,169,471,16,2020-04-20
Netherlands,m,70,1818,1279.5496934562025,538.4503065437975,374,740,16,2020-04-20
Netherlands,m,75,2234,1518.2577817437332,715.7422182562668,521,942.0749999999999,16,2020-04-20
Netherlands,m,80,2590,1662.6540073165802,927.3459926834198,698.9750000000001,1162.0249999999999,16,2020-04-20
Netherlands,m,85,2447,1635.0618538570998,811.9381461429002,624.9750000000001,1032.05,16,2020-04-20
Netherlands,m,90,1838,1271.9334533271613,566.0665466728387,401.97500000000014,762,16,2020-04-20
Netherlands,m,95,917,626.3047737700455,290.6952262299545,159,431,16,2020-04-20
Netherlands,m,100,177,132.07023443547862,44.929765564521375,3,105,16,2020-04-20
Netherlands,m,Aggr,14812,10340.364929141215,4471.635070858785,3008.9000000000005,6302.174999999999,16,2020-04-20
Norway,b,0,8,4.6214550439360575,3.3785449560639425,0,8,13,2020-03-30
Norway,b,5,9,7.9348647286881135,1.065135271311887,0,9,15,2020-04-13
Norway,b,10,8,7.9580247815990495,0.041975218400950864,0,8,15,2020-04-13
Norway,b,15,11,6.534832176603349,4.465167823396651,0,11,11,2020-03-16
Norway,b,20,12,8.83981015214657,3.160189847853429,0,12,14,2020-04-06
Norway,b,25,23,15.79213398527411,7.207866014725891,0,23,15,2020-04-13
Norway,b,30,6,3.542576012135815,2.457423987864185,0,6,12,2020-03-23
Norway,b,35,21,12.800426542288186,8.199573457711814,0,18,15,2020-04-13
Norway,b,40,46,29.67205054970951,16.32794945029049,3,37.024999999999956,14,2020-04-06
Norway,b,45,56,42.311599299063566,13.688400700936432,2,38,15,2020-04-13
Norway,b,50,83,69.31185416125679,13.68814583874321,0,52,13,2020-03-30
Norway,b,55,100,90.82004176232127,9.17995823767874,0,47,13,2020-03-30
Norway,b,60,36,35.571538834604326,0.42846116539567447,0,12,9,2020-03-02
Norway,b,65,156,145.96603178137389,10.033968218626121,0,52.024999999999956,14,2020-04-06
Norway,b,70,617,562.6313165211916,54.368683478808464,0,183,15,2020-04-13
Norway,b,75,542,463.17936428773703,78.820635712263,1,178,15,2020-04-13
Norway,b,80,859,792.1893357558239,66.8106642441761,0,220,15,2020-04-13
Norway,b,85,854,794.9680587253981,59.031941274601934,0,205,14,2020-04-06
Norway,b,90,274,263.91147726700007,10.088522732999934,0,59,15,2020-04-13
Norway,b,95,336,291.550580871708,44.44941912829198,0,123,14,2020-04-06
Norway,b,100,81,63.9700810320801,17.029918967919897,0,58,15,2020-04-13
Norway,b,Aggr,4138,3714.0774542719396,423.9225457280607,6,1359.05,15,2020-04-13
Norway,f,0,4,2.1242133611440766,1.8757866388559232,0,4,13,2020-03-30
Norway,f,5,8,7.807567369679934,0.1924326303200653,0,8,15,2020-04-13
Norway,f,10,8,7.99063119937937,0.009368800620629947,0,8,15,2020-04-13
Norway,f,15,4,3.003735319428926,0.9962646805710741,0,4,15,2020-04-13
Norway,f,20,3,1.4216944058942451,1.5783055941057549,0,3,11,2020-03-16
Norway,f,25,8,5.33265736763746,2.6673426323625398,0,8,14,2020-04-06
Norway,f,30,2,1.3535634478020355,0.6464365521979645,0,2,8,2020-02-24
Norway,f,35,11,3.5798944394278545,7.4201055605721455,1,11,15,2020-04-13
Norway,f,40,20,10.795667937050936,9.204332062949064,1,20,15,2020-04-13
Norway,f,45,27,12.413813284884004,14.586186715115998,2,27,14,2020-04-06
Norway,f,50,42,29.861783529937185,12.138216470062813,2,36,15,2020-04-13
Norway,f,55,40,34.00095836965287,5.999041630347129,0,28,14,2020-04-06
Norway,f,60,17,14.708244085352343,2.2917559146476574,0,9,10,2020-03-09
Norway,f,65,88,70.69635868334294,17.303641316657068,2,49.024999999999956,14,2020-04-06
Norway,f,70,207,169.53147282462334,37.46852717537665,5,98,14,2020-04-06
Norway,f,75,221,200.4731720236671,20.526827976332903,0,87,14,2020-04-06
Norway,f,80,199,176.24002026932106,22.759979730678936,0,69,13,2020-03-30
Norway,f,85,396,360.9940267528284,35.00597324717161,0,124.02499999999995,14,2020-04-06
Norway,f,90,344,328.6427773659872,15.3572226340128,0,91,15,2020-04-13
Norway,f,95,236,215.2964773002131,20.703522699786916,0,88,14,2020-04-06
Norway,f,100,50,41.19267421326741,8.807325786732589,0,35,15,2020-04-13
Norway,f,Aggr,1935,1697.4614035505217,237.53859644947823,13,809.05,15,2020-04-13
Norway,m,0,6,5.246625044238177,0.7533749557618221,0,6,14,2020-04-06
Norway,m,5,8,7.820024858228002,0.17997514177199803,0,8,15,2020-04-13
Norway,m,10,1,0.9997714526392127,2.285473607872568e-4,0,1,15,2020-04-13
Norway,m,15,4,2.8426249092144587,1.1573750907855413,0,4,11,2020-03-16
Norway,m,20,11,8.52988754028684,2.4701124597131594,0,11,15,2020-04-13
Norway,m,25,15,9.21188509672525,5.788114903274749,0,15,15,2020-04-13
Norway,m,30,4,2.620833527010057,1.3791664729899429,0,4,12,2020-03-23
Norway,m,35,5,3.1176142141335257,1.8823857858664743,0,5,11,2020-03-16
Norway,m,40,25,17.81905756976444,7.18094243023556,0,21,14,2020-04-06
Norway,m,45,19,14.870099251001902,4.129900748998098,0,13,15,2020-04-13
Norway,m,50,36,27.349000973861735,8.650999026138265,0,26,13,2020-03-30
Norway,m,55,48,42.04698800042756,5.953011999572441,0,28,13,2020-03-30
Norway,m,60,42,41.02654998859906,0.9734500114009457,0,18,13,2020-03-30
Norway,m,65,63,61.73596367258329,1.2640363274167115,0,23,12,2020-03-23
Norway,m,70,268,230.8706958670984,37.12930413290161,0,106.02499999999995,15,2020-04-13
Norway,m,75,333,262.82266984872797,70.177330151272,10,141.02499999999995,15,2020-04-13
Norway,m,80,424,381.43173103506064,42.568268964939385,0,152,15,2020-04-13
Norway,m,85,281,262.0475979224755,18.952402077524482,0,84,14,2020-04-06
Norway,m,90,110,98.39150631371882,11.608493686281179,0,41.024999999999956,15,2020-04-13
Norway,m,95,103,75.59094055314212,27.409059446857878,6,64,14,2020-04-06
Norway,m,100,15,9.25369861088144,5.746301389118561,0,15,15,2020-04-13
Norway,m,Aggr,1821,1565.6457662498185,255.3542337501816,16,786.0749999999998,15,2020-04-13
Portugal,b,0,25,22.20356875710715,2.796431242892851,0,21,18,2020-05-04
Portugal,b,5,12,10.791073849660952,1.2089261503390478,0,12,18,2020-05-04
Portugal,b,10,11,10.342502415819622,0.6574975841803786,0,11,18,2020-05-04
Portugal,b,15,16,8.960673649004697,7.039326350995303,0,16,17,2020-04-27
Portugal,b,20,25,14.6231561060957,10.3768438939043,0,25,17,2020-04-27
Portugal,b,25,33,25.239074960440266,7.7609250395597345,0,33,17,2020-04-27
Portugal,b,30,55,46.23478717379867,8.765212826201328,0,42,17,2020-04-27
Portugal,b,35,82,70.77743266277967,11.22256733722032,0,54.024999999999956,17,2020-04-27
Portugal,b,40,150,124.58786835365709,25.41213164634291,0,85,17,2020-04-27
Portugal,b,45,292,240.41713735056626,51.582862649433736,3,142.02499999999995,17,2020-04-27
Portugal,b,50,400,326.19606014784057,73.80393985215943,5,168,15,2020-04-13
Portugal,b,55,425,368.4239176249593,56.576082375040684,0,141,15,2020-04-13
Portugal,b,60,574,512.4242174390549,61.57578256094506,3,164,16,2020-04-20
Portugal,b,65,1196,1104.3780002123178,91.62199978768226,2,284.025,16,2020-04-20
Portugal,b,70,1913,1649.1253767988192,263.87462320118084,50,529.025,18,2020-05-04
Portugal,b,75,2205,1927.9981300845793,277.0018699154208,75.97500000000014,560.05,18,2020-05-04
Portugal,b,80,3120,2681.592933858732,438.407066141268,173.97500000000014,775.025,18,2020-05-04
Portugal,b,85,3743,3229.320651556725,513.6793484432752,214.95000000000027,878.025,18,2020-05-04
Portugal,b,90,3317,2901.1444193245134,415.8555806754864,144.97500000000014,763,18,2020-05-04
Portugal,b,95,2280,2045.8376332531316,234.16236674686849,69,515.1249999999998,18,2020-05-04
Portugal,b,100,932,853.5082373858261,78.49176261417396,0,231.02499999999995,17,2020-04-27
Portugal,b,Aggr,20806,18174.12685296543,2631.873147034571,741.8750000000007,5449.3499999999995,18,2020-05-04
Spain,b,25,36,34.95294316993653,1.0470568300634682,0,20,16,2020-04-20
Spain,b,30,104,88.1295816613262,15.870418338673801,0,57,16,2020-04-20
Spain,b,35,214,187.60966611703134,26.390333882968662,0,90,16,2020-04-20
Spain,b,40,746,626.0406593262662,119.9593406737338,4,292,17,2020-04-27
Spain,b,45,1098,992.8199164689021,105.18008353109792,0,302,16,2020-04-20
Spain,b,50,1785,1581.6175948648277,203.38240513517243,41,455,16,2020-04-20
Spain,b,55,2436,2068.8068793108114,367.1931206891886,178,626.025,16,2020-04-20
Spain,b,60,3810,3107.1236714152296,702.8763285847704,476.97500000000014,1039.025,17,2020-04-27
Spain,b,65,5887,4326.516445201564,1560.4835547984358,1176.9500000000003,1982.0499999999997,17,2020-04-27
Spain,b,70,7073,4740.427853927478,2332.5721460725217,1954.9000000000005,2758.025,17,2020-04-27
Spain,b,75,6721,4337.167531436175,2383.8324685638254,1947,2830.05,17,2020-04-27
Spain,b,80,11402,7132.87050885158,4269.12949114842,3570.850000000001,5054.0999999999995,17,2020-04-27
Spain,b,85,14044,8474.281550953736,5569.718449046263,4523.975,6524.174999999999,17,2020-04-27
Spain,b,90,19536,12759.541489157124,6776.4585108428755,6037.975,7645.1,17,2020-04-27
Spain,b,95,13636,7927.419374540396,5708.580625459604,4342.875000000001,7232.125,17,2020-04-27
Spain,b,100,6900,4188.288182736952,2711.711817263048,1635.9000000000005,3879.075,17,2020-04-27
Spain,b,Aggr,95428,62573.613849139336,32854.386150860664,25890.400000000005,40785.75,17,2020-04-27
Spain,f,10,2,1.41884259292442,0.5811574070755801,0,2,9,2020-03-02
Spain,f,20,9,8.323739626920073,0.6762603730799275,0,9,16,2020-04-20
Spain,f,25,21,16.99367439195268,4.006325608047319,0,17,16,2020-04-20
Spain,f,30,51,43.33966581161876,7.660334188381244,0,38,16,2020-04-20
Spain,f,35,127,106.98472769747887,20.01527230252112,0,77.02499999999995,16,2020-04-20
Spain,f,40,249,209.67595366153282,39.324046338467184,0,128,16,2020-04-20
Spain,f,45,373,340.66505754488105,32.33494245511892,0,139,16,2020-04-20
Spain,f,50,571,507.13486169831685,63.86513830168313,3,198.02499999999995,16,2020-04-20
Spain,f,55,496,425.12291291693333,70.87708708306666,12,165,16,2020-04-20
Spain,f,60,1128,945.9833155605894,182.01668443941057,79,365.025,17,2020-04-27
Spain,f,65,1614,1230.1835773812513,383.8164226187488,222.97500000000014,594,17,2020-04-27
Spain,f,70,2415,1714.311572283186,700.688427716814,480.97500000000014,949.025,17,2020-04-27
Spain,f,75,2335,1501.7334633384862,833.2665366615137,597,1057.025,17,2020-04-27
Spain,f,80,4239,2731.988637011393,1507.0113629886068,1103,1900,17,2020-04-27
Spain,f,85,6778,4355.871890164045,2422.1281098359545,1778.9750000000001,3041.125,17,2020-04-27
Spain,f,90,9592,5942.0716576828545,3649.9283423171455,3179.9500000000003,4154.075,17,2020-04-27
Spain,f,95,9034,5395.096323475896,3638.9036765241044,2777.925,4592.125,17,2020-04-27
Spain,f,100,5418,3381.2631335303845,2036.7368664696155,1217.9750000000001,2932.075,17,2020-04-27
Spain,f,Aggr,44452,28858.163006370643,15593.836993629355,11452.775000000001,20357.524999999998,17,2020-04-27
Spain,m,30,50,41.62184191515129,8.378158084848707,0,33,16,2020-04-20
Spain,m,35,105,95.3547099739861,9.645290026013903,0,46,16,2020-04-20
Spain,m,40,466,389.8030967488243,76.19690325117566,1.9750000000001364,208,17,2020-04-27
Spain,m,45,711,645.9464129145085,65.05358708549149,0,217,16,2020-04-20
Spain,m,50,1185,1061.7128105113557,123.28718948864429,18,322.025,16,2020-04-20
Spain,m,55,2001,1711.962185470775,289.03781452922493,118.97500000000014,548.0999999999998,17,2020-04-27
Spain,m,60,2389,1897.8279251630547,491.17207483694517,306,743.0749999999999,17,2020-04-27
Spain,m,65,3142,2158.0620339152038,983.9379660847962,731,1238,17,2020-04-27
Spain,m,70,5226,3544.8789599481797,1681.1210400518205,1367,2075.025,17,2020-04-27
Spain,m,75,4853,3214.3281675229478,1638.6718324770525,1339,2000.0749999999998,17,2020-04-27
Spain,m,80,6749,3974.0798072596763,2774.9201927403237,2353.9500000000003,3197.05,17,2020-04-27
Spain,m,85,8028,4867.363842061108,3160.636157938892,2678.9500000000003,3661.0499999999997,17,2020-04-27
Spain,m,90,8322,5207.8094389983135,3114.1905610016865,2609.9750000000004,3688,17,2020-04-27
Spain,m,95,4323,2470.1493415898335,1852.8506584101663,1298,2438.0499999999997,17,2020-04-27
Spain,m,100,1281,784.4320928628799,496.56790713712013,239.95000000000027,767,17,2020-04-27
Spain,m,Aggr,48831,32065.332666855797,16765.667333144203,13062.775000000001,21181.45,17,2020-04-27
Sweden,b,0,4,2.283854562747158,1.7161454372528417,0,4,16,2020-04-20
Sweden,b,5,7,3.951132343990137,3.048867656009863,0,7,16,2020-04-20
Sweden,b,10,14,8.233048356641419,5.766951643358581,0,14,16,2020-04-20
Sweden,b,15,18,13.084834855039308,4.915165144960693,0,18,16,2020-04-20
Sweden,b,20,30,19.328549777796532,10.671450222203468,0,30,16,2020-04-20
Sweden,b,25,47,33.08646181151989,13.913538188480112,0,40,16,2020-04-20
Sweden,b,30,60,44.110241101426936,15.88975889857306,0,46,16,2020-04-20
Sweden,b,35,84,67.5702452897809,16.429754710219107,0,58,16,2020-04-20
Sweden,b,40,131,109.78500551168855,21.214994488311447,0,79,16,2020-04-20
Sweden,b,45,192,163.75310370259822,28.24689629740178,0,100,16,2020-04-20
Sweden,b,50,267,229.3043538812035,37.69564611879651,0,118.02499999999995,16,2020-04-20
Sweden,b,55,276,224.94382828929238,51.05617171070762,4,123,16,2020-04-20
Sweden,b,60,422,343.2228576599371,78.77714234006288,11,168.02499999999995,16,2020-04-20
Sweden,b,65,716,572.4287080526499,143.57129194735012,43,261,16,2020-04-20
Sweden,b,70,1700,1386.5899832920825,313.41001670791746,150,527,16,2020-04-20
Sweden,b,75,2073,1676.3057789137863,396.6942210862137,233,613,16,2020-04-20
Sweden,b,80,2355,1792.439424140517,562.560575859483,358,778.025,16,2020-04-20
Sweden,b,85,2520,1899.8104139886577,620.1895860113423,425,835.0999999999999,16,2020-04-20
Sweden,b,90,1913,1464.9799103031262,448.0200896968738,299,637.05,16,2020-04-20
Sweden,b,95,900,686.2420221724224,213.75797782757766,117,329.025,16,2020-04-20
Sweden,b,100,550,452.3759139115923,97.62408608840772,18,223,16,2020-04-20
Sweden,b,Aggr,14279,11193.829671918496,3085.1703280815036,1658,5008.25,16,2020-04-20
Sweden,f,30,12,10.763001420939442,1.2369985790605584,0,12,16,2020-04-20
Sweden,f,35,8,7.062767769181851,0.9372322308181493,0,8,16,2020-04-20
Sweden,f,40,6,5.150708374879213,0.8492916251207872,0,5,15,2020-04-13
Sweden,f,45,42,36.641074003091404,5.358925996908592,0,27,16,2020-04-20
Sweden,f,50,88,76.646958977388607,11.3530410226114,0,53,16,2020-04-20
Sweden,f,55,120,101.32453636868749,18.675463631312514,0,66,16,2020-04-20
Sweden,f,60,186,152.0629520329488,33.9370479670512,0,95,16,2020-04-20
Sweden,f,65,323,257.603439817778,65.39656018222199,4,146.02499999999995,16,2020-04-20
Sweden,f,70,752,617.4044097238132,134.59559027618684,35,283,16,2020-04-20
Sweden,f,75,1064,847.0572044092174,216.94279559078257,81,390,16,2020-04-20
Sweden,f,80,924,711.8328422066045,212.16715779339552,110,332,16,2020-04-20
Sweden,f,85,1133,859.5056349826766,273.4943650173234,156,404,16,2020-04-20
Sweden,f,90,1147,890.8590875303462,256.14091246965387,145,400,16,2020-04-20
Sweden,f,95,818,651.7867828877173,166.21321711228268,72,304.025,16,2020-04-20
Sweden,f,100,390,305.86193113495676,84.13806886504322,12,177.0499999999999,16,2020-04-20
Sweden,f,Aggr,7013,5531.563331640226,1481.4366683597732,615,2702.1,16,2020-04-20
Sweden,m,0,9,8.439212270402141,0.5607877295978593,0,9,16,2020-04-20
Sweden,m,5,11,7.765304784818759,3.234695215181241,0,11,16,2020-04-20
Sweden,m,10,6,3.9910520728926278,2.0089479271073722,0,6,16,2020-04-20
Sweden,m,15,10,5.035642643528905,4.964357356471095,0,10,16,2020-04-20
Sweden,m,20,19,9.934479980110794,9.065520019889206,0,19,16,2020-04-20
Sweden,m,25,32,16.661735309242022,15.338264690757978,0,32,16,2020-04-20
Sweden,m,30,43,26.5472738559002,16.4527261440998,0,43,16,2020-04-20
Sweden,m,35,53,33.73861292993796,19.261387070062042,0,45,16,2020-04-20
Sweden,m,40,81,59.10136653819464,21.898633461805364,0,63,16,2020-04-20
Sweden,m,45,119,91.61648363066004,27.38351636933995,0,77,16,2020-04-20
Sweden,m,50,181,150.40444435665668,30.595555643343314,0,99.02499999999995,16,2020-04-20
Sweden,m,55,192,157.2058102584058,34.7941897415942,2,98,16,2020-04-20
Sweden,m,60,291,244.61443597912123,46.38556402087878,7,125.02499999999995,16,2020-04-20
Sweden,m,65,487,408.33963813290853,78.66036186709145,17,186,16,2020-04-20
Sweden,m,70,1018,837.2396383926373,180.76036160736265,73.97500000000014,343.0499999999999,16,2020-04-20
Sweden,m,75,1347,1042.0517611769005,304.9482388230995,146.95000000000027,489.0499999999999,16,2020-04-20
Sweden,m,80,1600,1226.6623576435504,373.33764235644946,205.97500000000014,585.025,16,2020-04-20
Sweden,m,85,1522,1160.881185916576,361.118814083424,213.97500000000014,564.025,16,2020-04-20
Sweden,m,90,676,480.8852938489256,195.1147061510744,99,297,16,2020-04-20
Sweden,m,95,285,220.16577681715427,64.83422318284572,17,132,16,2020-04-20
Sweden,m,100,88,72.69070756606453,15.309292433935472,0,55.024999999999956,16,2020-04-20
Sweden,m,Aggr,8070,6263.972214104589,1806.027785895411,782.8750000000007,3288.2249999999995,16,2020-04-20
USA,b,30,863,861.7661913698319,1.2338086301681415,0,58,9,2020-03-02
USA,b,35,1089,1076.9634911046023,12.036508895397674,0,76,9,2020-03-02
USA,b,40,6429,6269.4889849652445,159.51101503475525,9,510.07500000000005,15,2020-04-13
USA,b,45,10273,9725.39925211325,547.6007478867514,188,1032.05,15,2020-04-13
USA,b,50,12956,11875.823350268314,1080.1766497316858,528.9000000000005,1630,15,2020-04-13
USA,b,55,16179,14998.070221081776,1180.9297789182247,788,1812.025,15,2020-04-13
USA,b,60,12454,11043.272672320807,1410.7273276791925,1063.975,1844.025,15,2020-04-13
USA,b,65,10580,9001.608237673412,1578.391762326588,1246,1934,15,2020-04-13
USA,b,70,11334,9666.166843575156,1667.8331564248429,1323.9500000000003,2038,15,2020-04-13
USA,b,75,12452,10700.087548269972,1751.912451730028,1403.9500000000003,2131.05,15,2020-04-13
USA,b,80,16006,13935.801268498119,2070.1987315018805,1689,2516.0999999999995,15,2020-04-13
USA,b,85,23421,20758.154042560236,2662.845957439764,2231,3255.0249999999996,15,2020-04-13
USA,b,90,30391,27490.709630291334,2900.2903697086676,2454,3585.0249999999996,15,2020-04-13
USA,b,95,16848,14992.882726540847,1855.1172734591537,1479,2244.0499999999993,15,2020-04-13
USA,b,100,9537,8867.157840290261,669.8421597097386,394.97499999999945,945.0250000000005,15,2020-04-13
